index,0,1,2,3,4,5
280,"575 - MELNYK Oleksii
CORE NUTRITION",35-39M,71,32:31:16,12:41:46,Ucrania
281,594 - TAKEUCHI Yuki,40-44M,61,32:31:25,12:41:55,Japón
282,"419 - ZENGER Jeff
3 RIVERS RACING ELITE",20-34M,75,32:31:39,12:42:09,Estados Unidos
283,1042 - RIERA JURADO Fernando,40-44M,62,32:31:45,12:42:15,España
284,681 - LAMARQUE Thierry,40-44M,63,32:37:10,12:47:40,Mauricio
285,1130 - LEDUC Christian,50-54M,16,32:39:23,12:49:53,Canadá
286,"881 - LE ROUX Nicolas
TEAM TO2 BZH",40-44M,64,32:42:02,12:52:32,Francia
287,865 - HERRERO Eric,40-44M,65,32:44:35,12:55:05,Francia
288,591 - DOUET Brice,20-34M,76,32:44:50,12:55:20,Francia
289,1514 - MOORE Robert Gregory,45-49M,33,32:46:24,12:56:54,Estados Unidos
290,"682 - PAIN Ronan
CPB RENNES",20-34M,77,32:50:54,13:01:24,Francia
291,"815 - GUEDON Gabin
EAC EMBRUN",20-34M,78,32:50:54,13:01:24,Francia
292,"807 - ANDRE Michael
My Coach in Box",45-49M,34,32:51:47,13:02:17,Francia
293,"1011 - CARELS Didier
RST ATH",40-44M,66,32:52:13,13:02:43,Bélgica
294,"782 - FERREIRA Adriano
O QUE QUEREMOS E MONTE",35-39M,72,32:57:19,13:07:49,Portugal
295,"332 - BERTINO Chiara
PODISTICA TORINO-CMP",50-54F,2,32:58:16,13:08:46,Italia
296,"543 - GHEZA Luca
A.S.D. SARNICO",35-39M,73,32:58:31,13:09:01,Italia
297,870 - TANAKA Masato,55-59M,2,33:00:28,13:10:58,Japón
298,435 - CONNOR Andrew,45-49M,35,33:01:05,13:11:35,Reino Unido
299,"1971 - JACQUAND Marc
MARTIGNAT",40-44M,67,33:02:06,13:12:36,Francia
300,"1118 - RAMBAUD Paul
ETA THE NORTH FACE ANGERS",40-44M,68,33:02:48,13:13:18,Francia
301,593 - SANDQUIST Dustin,35-39M,74,33:06:42,13:17:12,Estados Unidos
302,974 - TWEED Geoffrey,35-39M,75,33:06:42,13:17:12,Estados Unidos
303,"804 - LETH-SONNE Martin
TRAIL & PANDELYGTESJOV",40-44M,69,33:08:58,13:19:28,Dinamarca
304,"358 - AREVALO GARCIA Fabiola
CLUB TRAIL JMP INGENIERIA",45-49F,5,33:09:46,13:20:16,España
305,"452 - PEZZOLI Fabrizio
ATLETICA VALLI BERGAMASCHE",35-39M,76,33:11:17,13:21:47,Italia
306,555 - DE NEVE Pieter,40-44M,70,33:11:43,13:22:13,Bélgica
307,"666 - TIDBALL Charles
Portishead Run Club",40-44M,71,33:11:59,13:22:29,Reino Unido
308,1246 - DINNETT Craig,35-39M,77,33:12:44,13:23:14,Reino Unido
309,662 - CEBALLOS Juan Carlos,35-39M,78,33:15:29,13:25:59,Colombia
310,"477 - HERAULT Vincent
TEAM SOBHISPORT NANTES",50-54M,17,33:15:50,13:26:20,Francia
311,"697 - LE NOCHER Nicolas
AC CARQUEFOU",35-39M,79,33:15:50,13:26:20,Francia
312,"754 - NORTON Howard
ADELAIDE HARRIERS",60-64M,2,33:20:41,13:31:11,Australia
313,"518 - CAZELLES Julien
TEAM LMRPERFOMANCE",40-44M,72,33:20:42,13:31:12,Francia
314,"320 - BOUISSE Maggy
SMAC",50-54F,3,33:21:24,13:31:54,Francia
315,1352 - ANTROBUS Richard,35-39M,80,33:23:16,13:33:46,Reino Unido
316,847 - YAMAMOTO Takashi,35-39M,81,33:23:37,13:34:07,Japón
317,"817 - MIGNOT Martin
C-TRAIL",45-49M,36,33:25:05,13:35:35,Francia
318,"806 - AMBROSE Anthony
NONE",40-44M,73,33:25:43,13:36:13,Reino Unido
319,"2964 - YARDLEY Benjamin
ULTRASIGNUP",20-34M,79,33:27:43,13:38:13,Estados Unidos
320,"347 - MAURIN Yannick
TEAM MICHELIN",45-49M,37,33:29:38,13:40:08,Francia
321,792 - BEALES Dave,35-39M,82,33:31:55,13:42:25,Reino Unido
322,446 - THOMASSET Sidney,20-34M,80,33:33:20,13:43:50,Francia
323,"845 - MOLLOHAN John
LEITRIM",50-54M,18,33:33:51,13:44:21,Irlanda
324,705 - AUCLAIRE Edouard,35-39M,83,33:34:35,13:45:05,Francia
325,"498 - GÜNTHER Timon
Trailmagazin/ Salomon Trail Rookie Team",20-34M,81,33:35:25,13:45:55,Alemania
326,915 - VIRAT Sebastien,45-49M,38,33:36:30,13:47:00,Francia
327,"920 - PARDO BELLIDO Jose Vicente
PENA GUARA",35-39M,84,33:37:15,13:47:45,España
328,"844 - HERREMAN Kévin
ASMAGENTA",35-39M,85,33:37:42,13:48:12,Francia
329,752 - TURULL SERRATOSA Sergio,20-34M,82,33:38:33,13:49:03,España
330,"868 - RODRIGUEZ SANTANA Xerach
C. D. VEREDAS ATAURO",40-44M,74,33:38:53,13:49:23,España
331,"998 - PROKUDIN Alexander
KBRD",40-44M,75,33:39:28,13:49:58,Turquía
332,1031 - HERRAGNE Jerôme,35-39M,86,33:39:44,13:50:14,Francia
333,1279 - ALLEN Jeff,35-39M,87,33:40:03,13:50:33,Estados Unidos
334,"1093 - FUCHSLUEGER Joerg
TRAILRUNNING VIENNA",60-64M,3,33:40:31,13:51:01,Austria
335,"770 - FERNANDEZ HERNANDEZ Juan Antonio
AIIIIIIIADELANTE TEAM",45-49M,39,33:40:35,13:51:05,España
336,"789 - POULLIE Patrick
P2 RACING",35-39M,88,33:40:35,13:51:05,Alemania
337,892 - MEIGNAN Pierre,20-34M,83,33:40:37,13:51:07,Francia
338,"664 - PROULX Jean-Philippe
COOLSAETGO",35-39M,89,33:42:27,13:52:57,Canadá
339,921 - STAITE Richard,50-54M,19,33:43:09,13:53:39,Reino Unido
340,151 - TROUP Anna,50-54F,4,33:43:09,13:53:39,Reino Unido
341,850 - FUREY Conor,20-34M,84,33:43:16,13:53:46,Canadá
342,942 - AMOR Horacio,40-44M,76,33:44:49,13:55:19,Argentina
343,1304 - FRIEND Graham,50-54M,20,33:45:26,13:55:56,Reino Unido
344,820 - WILLIAMS Philip,35-39M,90,33:46:45,13:57:15,Reino Unido
345,"1197 - MINARD Matthieu
OUTREAU",45-49M,40,33:48:56,13:59:26,Francia
346,"1196 - GRIGY Baptiste
UA SOCIETE GENERALE",45-49M,41,33:49:19,13:59:49,Francia
347,"753 - BAUER Bruno
AD MOVERE",40-44M,77,33:50:02,14:00:32,Brasil
348,1266 - MANDEL Etienne,40-44M,78,33:50:19,14:00:49,Francia
349,442 - ENG Erik,40-44M,79,33:52:12,14:02:42,Suecia
350,"701 - KELMAN Erin
MCRRC",45-49M,42,33:56:15,14:06:45,Estados Unidos
351,837 - BUCKINGHAM-BURR Will,40-44M,80,33:57:10,14:07:40,Reino Unido
352,1405 - MATTERN Travis,45-49M,43,33:57:13,14:07:43,Estados Unidos
353,508 - PROTIN Alexandre,20-34M,85,33:58:37,14:09:07,Francia
354,"600 - DJIAKOURIS Andreas
RYL TODAY",20-34M,81,33:59:47,14:10:17,Chipre
355,"395 - BAMFORD Nicholas
MOUNTAIN GOAT TRAIL RUNNERS",35-39M,91,34:00:44,14:11:14,Reino Unido
356,1203 - DEMEULENAERE Valere,45-49M,44,34:03:00,14:13:30,Francia
357,"973 - LEGER Benoît
100% TRAIL ANGERS - LMA 72",35-39M,92,34:03:17,14:13:47,Francia
358,"977 - YANEZ BEAS Daniel
YANEZ RUNNERS",40-44M,82,34:03:48,14:14:18,España
359,"621 - CERLINI Stefano
ADS BOGNANCO",40-44M,83,34:06:24,14:16:54,Italia
360,937 - MCCOMB Michael,55-59M,3,34:06:36,14:17:06,HK
361,"867 - NÉMETH Gergely
OSVENYFUTAS SOPRON",35-39M,93,34:10:15,14:20:45,Hungría
362,1644 - SANTAMARIA Alvaro,20-34M,86,34:10:54,14:21:24,España
363,"788 - KISO Tetsuo
TEAM 100 MILE",50-54M,21,34:11:17,14:21:47,Japón
364,884 - TODOROV Lyudmil,35-39M,94,34:12:06,14:22:36,Bulgaria
365,"879 - DARVEY Fabrice
SAM PARIS 12",35-39M,95,34:13:13,14:23:43,Francia
366,"765 - SEVILLA Bernardo
NO",50-54M,22,34:14:21,14:24:51,Ecuador
367,"373 - STÅHLKLOO Anna
IFK MORA",45-49F,6,34:14:34,14:25:04,Suecia
368,1658 - STEVENS Andrew,45-49M,45,34:14:56,14:25:26,Estados Unidos
369,"723 - LEROY Gregory
CORSICA RUN XTREM",35-39M,96,34:14:57,14:25:27,Francia
370,"822 - DALIGAND Antoine
RUN TRAVEL",20-34M,87,34:15:43,14:26:13,Francia
371,"1080 - PASTOR HORSTMANN Walter
SD CORRECAMINOS",45-49M,46,34:16:37,14:27:07,España
372,680 - FORGEAUD Nicolas,45-49M,47,34:18:22,14:28:52,Francia
373,1611 - LEGRAND Marc,50-54M,23,34:18:32,14:29:02,Francia
374,1780 - VAILLANT Johann,35-39M,97,34:19:09,14:29:39,Francia
375,"328 - LINDE Magnus
BARA FRIIDROTT",40-44M,84,34:19:09,14:29:39,Suecia
376,536 - SPADARO Stefano,45-49M,48,34:19:20,14:29:50,Italia
377,"382 - MILLET Mickael
CRRA / Running Conseil Roanne BENRUN",20-34M,88,34:20:13,14:30:43,Francia
378,"1097 - SRISKARAN Viros
CERN RUNNING CLUB",20-34M,89,34:21:25,14:31:55,Francia
379,721 - DAUBENFELD Laurent,45-49M,49,34:22:06,14:32:36,Francia
380,"1618 - PACCAGNELLA Francesco
A.S.D. BOOMERANG RUNNERS",45-49M,50,34:22:42,14:33:12,Italia
381,169 - OSWALD Cornelia,35-39F,4,34:24:54,14:35:24,Austria
382,578 - CESPEDES Neruda,40-44M,85,34:25:08,14:35:38,Costa Rica
383,985 - DURAND Yannick,45-49M,51,34:26:36,14:37:06,Francia
384,"620 - BERHONDE Yannick
BAZTANDARRAK",35-39M,98,34:27:02,14:37:32,Francia
385,538 - DUMONT Clement,45-49M,52,34:29:16,14:39:46,Francia
386,626 - AINGE Timothy,20-34M,90,34:33:53,14:44:23,Canadá
387,"1125 - FERREIRA Hugo
MONSANTO RUNNING TEAM",35-39M,99,34:34:33,14:45:03,Portugal
388,728 - CHAVE Etienne,20-34M,91,34:34:42,14:45:12,Francia
389,931 - AUJAMES Remi,20-34M,92,34:34:51,14:45:21,Francia
390,622 - PELLETIER Jeff,40-44M,86,34:35:12,14:45:42,Canadá
391,1071 - BOKMAN Jakob,55-59M,4,34:35:39,14:46:09,Suecia
392,"1231 - LEBAILLY Frédéric
TCHIMBE RAID",40-44M,87,34:36:40,14:47:10,Francia
393,"1305 - GOUNET Nicolas
URTXINTXAK",45-49M,53,34:36:45,14:47:15,Francia
394,"426 - JEAN Dominique
Domitrail",35-39M,100,34:38:05,14:48:35,Francia
395,643 - GAZZANIGA Andrea,45-49M,54,34:38:53,14:49:23,Italia
396,"907 - NANET Nicolas
LES GODASSES AMBAZACOISES",45-49M,55,34:40:21,14:50:51,Francia
397,945 - CHIRENT Thomas,20-34M,93,34:43:07,14:53:37,Francia
398,"1240 - MAGNANON Loic
GIROU TRIATHLON",45-49M,56,34:43:51,14:54:21,Francia
399,"1159 - MAREMBERT Fabien
UST THOUARS",35-39M,101,34:47:48,14:58:18,Francia
400,912 - DUMAS Timothée,35-39M,102,34:47:49,14:58:19,Francia
401,1290 - IONESCU Iulian,45-49M,57,34:48:49,14:59:19,Rumania
402,939 - SERIS Rémi,20-34M,94,34:52:04,15:02:34,Francia
403,1757 - REVENAZ Thibaut,40-44M,88,34:53:37,15:04:07,Canadá
404,450 - UNGUREANU Elena Alexandra,20-34F,13,34:54:23,15:04:53,Rumania
405,"166 - SANTOS SOUSA Lucinda
GONDOMAR FUTSAL CLUBE",50-54F,5,34:54:49,15:05:19,Portugal
406,1154 - VIENNET Julien,40-44M,89,34:55:42,15:06:12,Francia
407,2725 - CHAMPSEIX Fabien,35-39M,103,34:56:34,15:07:04,Francia
408,"1277 - URRUTIA Thierry
BAZTANDARRAK",45-49M,58,34:56:59,15:07:29,Francia
409,"991 - PERNEL Serge
INTERSPORT GROUPE HANOT",45-49M,59,34:57:11,15:07:41,Francia
410,947 - BARONE Anthony,35-39M,104,34:57:27,15:07:57,Francia
411,"843 - COELHO Vitor
TEAM SINDEQ",45-49M,60,34:57:54,15:08:24,Portugal
412,1358 - DEYMIE Philippe,60-64M,4,34:58:06,15:08:36,Francia
413,996 - FIQUET Luderic,20-34M,95,34:58:40,15:09:10,Francia
414,"340 - CRETTON Morgane
CMBM",35-39F,5,34:59:36,15:10:06,Francia
415,672 - ROBLIN Leo,20-34M,96,34:59:37,15:10:07,Francia
416,901 - BOSVEIL Eric,45-49M,61,34:59:46,15:10:16,Francia
417,"411 - KHANCHAI Sanya
THAILAND BY UTMB",45-49M,62,34:59:47,15:10:17,Tailandia
418,768 - CRESTANINI Alessandro,40-44M,90,34:59:57,15:10:27,Italia
419,1337 - DAINES Michael,40-44M,91,35:00:27,15:10:57,Francia
420,1900 - SERAIN Alexandre,20-34M,97,35:01:00,15:11:30,Francia
421,"1423 - CARBONI JR Sirlesio
BTR - BENTO TRAIL RUNNERS",40-44M,92,35:01:08,15:11:38,Brasil
422,1315 - LETANG Yannick,35-39M,105,35:01:24,15:11:54,Francia
423,"718 - GASSER José
TEAM CANORAJO",45-49M,63,35:01:53,15:12:23,Francia
424,634 - SOUGEY-LARDIN David,45-49M,64,35:02:12,15:12:42,Francia
425,1059 - CHARVET Cédric,40-44M,93,35:02:13,15:12:43,Francia
426,"935 - GRUNWALD Rick
TRAILFUX'N RUNNING-TEAM",45-49M,65,35:02:24,15:12:54,Alemania
427,1263 - COINDET Julien,40-44M,94,35:03:08,15:13:38,Francia
428,"963 - GOURBIN Francois
COTENTRAIL",45-49M,66,35:03:49,15:14:19,Francia
429,"914 - MORENO PALACIOS Samuel
LOS 100 MTROS",45-49M,67,35:05:36,15:16:06,España
430,"424 - BEAUCOURT Vincent
ASL MARONI",40-44M,95,35:08:39,15:19:09,Francia
431,1480 - PARDO CALERO Javier,45-49M,68,35:08:51,15:19:21,España
432,1365 - ZUBELDIA Iñaki Miren,50-54M,24,35:09:05,15:19:35,España
433,"1834 - ARAMENDI Unai
ANAITASUNA M. B.",40-44M,96,35:09:05,15:19:35,España
434,692 - TOQUART Aurelie,20-34F,14,35:09:10,15:19:40,Francia
435,1411 - AROUCA Rui,45-49M,69,35:09:20,15:19:50,Sudáfrica
436,927 - GAILLAC Alexis,40-44M,97,35:09:58,15:20:28,Francia
437,779 - SHUTTLEWORTH John,50-54M,25,35:10:27,15:20:57,Reino Unido
438,"1085 - KURDIJA Zoran
MOGU DUGO",55-59M,5,35:11:55,15:22:25,Croacia
439,1690 - MARTINEZ BLANCO Alberto,40-44M,98,35:12:40,15:23:10,España
440,2917 - ADAMS Drew,35-39M,106,35:14:55,15:25:25,Estados Unidos
441,"994 - ALVAREZ PEREZ Miguel
GM ENSIDESA GIJON",60-64M,5,35:15:02,15:25:32,España
442,2334 - OWEN Timothy,20-34M,98,35:15:07,15:25:37,Reino Unido
443,1311 - QUIGLEY James,45-49M,70,35:15:18,15:25:48,Reino Unido
444,"1768 - HERRERO SERRANO Jose Antonio
MONTE COBRE TRAIL",50-54M,26,35:17:40,15:28:10,España
445,"1475 - HARRISON David
PATXANGUERUS D'ALFORJA",60-64M,6,35:17:42,15:28:12,Reino Unido
446,"1117 - PÉREZ LISBONA Tomás
ISPOSSIBLE TEAM",40-44M,99,35:21:33,15:32:03,España
447,1421 - VAUPEL Martin,35-39M,107,35:21:59,15:32:29,Alemania
448,"1346 - CHAPELAIN Dimitri
AAA DU LYONNAIS",45-49M,71,35:22:34,15:33:04,Francia
449,"630 - WIERZBICKI Hubert
RATEMYTRAIL TEAM",20-34M,99,35:23:00,15:33:30,Polonia
450,623 - WILKINS David,35-39M,108,35:23:09,15:33:39,Estados Unidos
451,1232 - NYLANDER Sam,45-49M,72,35:23:33,15:34:03,Suecia
452,1736 - VEILLEUX Carl,45-49M,73,35:24:01,15:34:31,Canadá
453,1299 - SOUBEYRAND Thomas,35-39M,109,35:25:35,15:36:05,Francia
454,"1184 - SCHULZ-NIGMANN Lüder
TRIA EQUIPE ELZ",45-49M,74,35:26:15,15:36:45,Alemania
455,"321 - FAILUTTI Quentin
Run Green Réunion",20-34M,100,35:29:03,15:39:33,Francia
456,"1078 - MARMORATO Alessandro
DESTINATION UNKNOWN",35-39M,110,35:31:56,15:42:26,Italia
457,"992 - WALSH John
MOUNTAIN GOAT TRAIL RUNNERS",55-59M,6,35:32:19,15:42:49,Irlanda
458,"1543 - LIMA Bruno
OS BRAVOS",35-39M,111,35:32:20,15:42:50,Portugal
459,2490 - ZHONG Liu,45-49M,75,35:33:25,15:43:55,Singapur
460,"1283 - FUNDINGSRUD Morten
ROMERIKE ULTRALOPERKLUBB",45-49M,76,35:34:00,15:44:30,Noruega
461,1194 - VIOT Hugo,20-34M,101,35:34:19,15:44:49,Francia
462,"899 - TORRALBA IRANZO Jose Gregorio
GREEN POWER SPORT TEAM",45-49M,77,35:35:14,15:45:44,España
463,1771 - BONNEAU Nicolas,45-49M,78,35:35:45,15:46:15,Francia
464,"1041 - PUNTER Spencer
SFRC",50-54M,27,35:36:19,15:46:49,Estados Unidos
465,"1783 - FLEYGNAC Flavian
CAF CHAMBERY",40-44M,100,35:36:59,15:47:29,Francia
466,"476 - FAILLON Franck
CHABLAIS MOUNTAIN RUNNERS",20-34M,102,35:40:16,15:50:46,Francia
467,"687 - FONT PASCUAL Joaquin
SOCA-RUN",40-44M,101,35:41:55,15:52:25,España
468,773 - MARJOLA Jukka,35-39M,112,35:43:13,15:53:43,Finlandia
469,"800 - KUNNARI Juho
TAMPERE TRAIL RUNNING",35-39M,113,35:43:13,15:53:43,Finlandia
470,"1470 - LE MAO Antoine
KAOTIX RUNNING CREW",40-44M,102,35:43:25,15:53:55,Francia
471,"1104 - DUTHOO Lionel
ASSP VERGEZE",50-54M,28,35:44:00,15:54:30,Francia
472,1583 - L'ARRIVÉE Mathieu,40-44M,103,35:44:07,15:54:37,Canadá
473,"1051 - ISAERT Christophe
TEAM GRAVELINES TRAIL",45-49M,79,35:44:18,15:54:48,Francia
474,1342 - SZCZOTKA Łukasz,40-44M,104,35:44:40,15:55:10,Polonia
475,"329 - PUNTEL Fabrizio
ATLETICA SAPPADA",50-54M,29,35:47:18,15:57:48,Italia
476,"984 - CUVILLIER Cédric
TOULON SPORTS NATURE",45-49M,80,35:48:50,15:59:20,Francia
477,525 - BROYER Alexandre,35-39M,114,35:49:37,16:00:07,Francia
478,"1254 - RIBES ROIG Vicente
ALTROTRAIL GUADASSUAR",45-49M,81,35:50:06,16:00:36,España
479,875 - SEIDEL Will,40-44M,105,35:50:52,16:01:22,Estados Unidos
480,"1049 - CANITO Cesar
GTT ARMAZEM DO CAFFE",45-49M,82,35:52:07,16:02:37,Portugal
481,"1651 - COELHO Sergio
GTT-ARMAZEM DO CAFFE",40-44M,106,35:52:09,16:02:39,Portugal
482,1198 - VAVASSEUR David,40-44M,107,35:53:43,16:04:13,Francia
483,1143 - GLEIZE Vincent,45-49M,83,35:54:44,16:05:14,Francia
484,1627 - PINEDA VADILLO Carlos,40-44M,108,35:55:31,16:06:01,España
485,1481 - REDONDO SALAS Miguel Angel,45-49M,84,35:55:41,16:06:11,España
486,"1381 - ETAVARD Anthony
VIVONNE LOISIRS",40-44M,109,35:56:08,16:06:38,Francia
487,1689 - FLAMENT Thibaut,40-44M,110,35:56:26,16:06:56,Francia
488,795 - INGRAM William,20-34M,103,35:57:11,16:07:41,Reino Unido
489,1199 - WOO Steven,50-54M,30,35:57:45,16:08:15,Estados Unidos
490,2243 - MAYOU Mehdi,35-39M,115,35:58:51,16:09:21,Francia
491,558 - HALE Kate,20-34F,15,35:59:47,16:10:17,Estados Unidos
492,1002 - FRANÇOIS Thibaut,20-34M,104,36:00:07,16:10:37,Bélgica
493,367 - URBANSKI Jeffrey,35-39M,116,36:01:32,16:12:02,Estados Unidos
494,"987 - GIROD Simon
COURIR PAYS DE GRASSE",45-49M,85,36:04:03,16:14:33,Francia
495,"2926 - FERNANDES João
MADEIRA TRAIL TEAM",45-49M,86,36:04:48,16:15:18,Portugal
496,965 - ROBERTS David,20-34M,105,36:07:48,16:18:18,Estados Unidos
497,"486 - BROWN Jean
CLAYTON HARRIERS",50-54F,6,36:10:22,16:20:52,Reino Unido
498,1255 - SANAN Patrick,35-39M,117,36:10:34,16:21:04,Estados Unidos
499,"858 - MUNOZ PEREZ Francisco
C. D. GUADATRAIL",55-59M,7,36:12:23,16:22:53,España
500,"342 - GARCIA LOPEZ Andres
ALHAMA COYM",50-54M,31,36:16:44,16:27:14,España
501,1127 - PERRIER Dominique,55-59M,8,36:16:46,16:27:16,Estados Unidos
502,1399 - CUGGIA Renaud,35-39M,118,36:17:55,16:28:25,Francia
503,1087 - LORIN Aurelien,40-44M,111,36:18:28,16:28:58,Canadá
504,609 - SOLER ESPARBE Joan,50-54M,32,36:18:52,16:29:22,España
505,"750 - GUILLAME Loïc
TEAM TRAIL'TITUDE",35-39M,119,36:19:14,16:29:44,Francia
506,"688 - PAULINO Carlos
CCLAGARTO",50-54M,33,36:20:47,16:31:17,Portugal
507,"1919 - AGUILAR ALCOHOLADO Francisco Javier
CD SOHAIL LA SENDA",50-54M,34,36:24:02,16:34:32,España
508,2960 - TORRES Adrian,50-54M,35,36:24:18,16:34:48,Estados Unidos
509,"1114 - CHICANNE Gaëtan
EASYSPORT GALOPINS BRASSAGAIS",40-44M,112,36:25:18,16:35:48,Francia
510,"1393 - LACOUR Bruno
LES GAMELLES GALERES",50-54M,36,36:25:44,16:36:14,Francia
511,"1169 - DEICHELBOHRER Kevin
TEAM TRAIL CHALONS",35-39M,120,36:27:42,16:38:12,Francia
512,1021 - FLORESCU Catalin,40-44M,113,36:28:14,16:38:44,Rumania
513,"1233 - TERRAL Frederic
TRAILEURS TRINQUEURS",40-44M,114,36:28:18,16:38:48,Francia
514,1115 - DRUZINA Daniel,35-39M,121,36:28:22,16:38:52,Eslovenia
515,"1325 - MICHEL Gildas
SPORT NATURE MONTGAILHARD",40-44M,115,36:28:49,16:39:19,Francia
516,1660 - ALTADILL GARRO Luis,50-54M,37,36:29:17,16:39:47,España
517,930 - SCHUSSELE Nicolas,35-39M,122,36:31:16,16:41:46,Suiza
518,1552 - CHARPENTIER Laurent,45-49M,87,36:32:42,16:43:12,Francia
519,407 - FANGYUAN Wen,35-39F,6,36:33:39,16:44:09,China
520,"492 - SARNOWSKI Paweł
BUDIO.PL",20-34M,106,36:33:39,16:44:09,Polonia
521,787 - ITATANI Tomoya,45-49M,88,36:34:35,16:45:05,Japón
522,"1815 - FRANCO CUEVAS Ivan
TRAIL PIRATA JEREZ",45-49M,89,36:35:00,16:45:30,España
523,"1190 - MARGAIN David
CMBM",50-54M,38,36:37:48,16:48:18,Francia
524,1039 - MONIN Étienne,40-44M,116,36:39:03,16:49:33,Francia
525,"2237 - BETHOULE Tom
S/L AC LA CHAPPELLE/ERDRE",20-34M,107,36:39:03,16:49:33,Francia
526,1301 - BERNARD Jérôme,40-44M,117,36:39:33,16:50:03,Francia
527,"1413 - CHAMPAIN Rémi
RUN TRAVEL",20-34M,108,36:40:20,16:50:50,Francia
528,"780 - VAN DER LAND Cees
TYNE BRIDGE HARRIERS",40-44M,118,36:41:14,16:51:44,Países Bajos
529,"1183 - GONZALVO CATALAN Manuel
GAMTE",40-44M,119,36:41:36,16:52:06,España
530,"1373 - LEIVA ROLDÁN David
Club Esportiu Garraf Runners",50-54M,39,36:42:39,16:53:09,España
531,"956 - HORI Yasuaki
CAFE UMINEKO YAMANEKO",45-49M,90,36:47:25,16:57:55,Japón
532,"402 - JOHNSTON Vivian
TRAILS AND ALES",35-39M,123,36:47:34,16:58:04,Australia
533,1173 - JOURDAIN Benoit,55-59M,9,36:48:20,16:58:50,Francia
534,"1168 - DANIEL FUENTES Xavi
CLUB TENNIS TARRAGONA",20-34M,109,37:09:17,17:19:47,España
535,472 - NAUGHTON Yvonne,45-49F,7,36:49:19,16:59:49,Irlanda
536,"1158 - KOKOREVICS Edgars
VSK ""Burkanciems&CO""",35-39M,124,36:50:08,17:00:38,Letonia
537,1063 - JIMENEZ SEVILLA Victor,45-49M,91,36:50:12,17:00:42,España
538,1272 - COLAS Pascal,45-49M,92,36:50:20,17:00:50,Francia
539,864 - HALKETT Jadan,20-34M,110,36:50:34,17:01:04,Australia
540,2149 - GRINSELL Damien,50-54M,40,36:50:34,17:01:04,Australia
541,1839 - COLOMO GOMEZ Marcial,40-44M,120,36:53:30,17:04:00,España
542,1510 - COLLIARD Jean-Louis,60-64M,7,36:53:49,17:04:19,Suiza
543,1388 - BOGNIER Raphaël,45-49M,93,36:55:09,17:05:39,Francia
544,797 - TOURNIER Florian,35-39M,125,36:57:03,17:07:33,Francia
545,670 - GRAHN Sky,20-34M,111,36:58:22,17:08:52,Estados Unidos
546,"338 - MOUROT Sophie
CLUB NAUTIQUE PONTARLIER TRIATHLON",40-44F,6,36:58:30,17:09:00,Francia
547,1229 - GLAZE Andrew,40-44M,121,37:02:10,17:12:40,Estados Unidos
548,"1490 - LE MEUR Aurélien
PLUMELIAU",40-44M,122,37:03:09,17:13:39,Francia
549,"842 - CHABLE Julien
AS MAGENTA",40-44M,123,37:04:43,17:15:13,Francia
550,"1433 - MANGILI Ivo Paolo
CANTO DI CORSA",50-54M,41,37:05:00,17:15:30,Italia
551,"663 - GARCIA GUTIERREZ Miguel Angel
AIIIIIIIADELANTE TEAM",60-64M,8,37:07:10,17:17:40,España
552,1094 - MAINFROY Baptiste,40-44M,124,37:08:02,17:18:32,Francia
553,"1247 - DORADO Eduardo
ARAIKANI",40-44M,125,37:08:10,17:18:40,Argentina
554,"1302 - BIGOT Cyrille
035465",50-54M,42,37:08:23,17:18:53,Francia
555,585 - MICHEL Roxane,45-49F,8,37:08:37,17:19:07,Francia
556,"1161 - SECCIA Renzo
ASD MANOPPELLO SOGEDA",40-44M,126,37:08:39,17:19:09,Italia
557,1089 - SIEGENTHALER Patric,40-44M,127,37:08:58,17:19:28,Suiza
558,"1384 - MERCET Gerald
UA SOCIETE GENERALE",45-49M,94,37:09:02,17:19:32,Francia
559,"1431 - KNIGHT Steven
GLOSSOPDALE HARRIERS",45-49M,95,37:11:50,17:22:20,Reino Unido
560,"546 - HOLZSCHERER Grégoire
EACPA",40-44M,128,37:11:54,17:22:24,Francia
561,"1468 - BARDET Maxime
TRAIL BELFORT MARATHON",20-34M,112,37:12:22,17:22:52,Francia
562,1488 - BURNHAMS Jonathan,35-39M,126,37:12:31,17:23:01,Reino Unido
563,1219 - PEYRINT Christophe,20-34M,113,37:13:02,17:23:32,Francia
564,"1205 - MALENFANT Sylvain
COTENTRAIL",45-49M,96,37:13:22,17:23:52,Francia
565,1936 - CARTAILLER Mathias,45-49M,97,37:13:51,17:24:21,Francia
566,1739 - BOULIER Rémi,20-34M,114,37:14:11,17:24:41,Francia
567,"334 - FAWCETT Rachel
LEIGHTON BUZZARD ATHLETICS",45-49F,9,37:14:44,17:25:14,Reino Unido
568,"798 - ESPOSITO Mirko
A.S.D. CINGHIALI RANDAGI",20-34M,115,37:16:56,17:27:26,Italia
569,"1294 - BURANI Davide
ATLETICA REGGIO",40-44M,129,37:17:03,17:27:33,Italia
570,"1636 - VILLALBA LUJAN Carles
GAFARRUNS",50-54M,43,37:17:09,17:27:39,España
571,"1151 - DELECLUSE Grégory
MOABEE",35-39M,127,37:17:16,17:27:46,Francia
572,"1058 - BERETTA Roberto
TEAM HOKA ITALIA",50-54M,44,37:17:42,17:28:12,Italia
